id,category,title_chars,description_chars,content_chars,title_tokens,description_tokens,content_tokens,has_title,has_description,has_content,has_mojibake
216863,Thế giới,60,172,998,13,37,215,True,True,True,False
235275,Thể thao,69,129,844,15,29,186,True,True,True,False
30188,Sức khỏe,81,227,2492,18,47,556,True,True,True,False
212002,Sức khỏe,56,154,3063,13,34,662,True,True,True,False
5556,Giáo dục,60,162,3436,13,36,740,True,True,True,False
238339,Thời sự,77,197,3564,18,46,790,True,True,True,False
188272,Khoa học công nghệ,58,211,2194,13,44,459,True,True,True,False
130607,Thể thao,89,314,5458,19,68,1214,True,True,True,False
24186,Kinh doanh,86,202,6495,19,47,1451,True,True,True,False
49772,Xe,73,122,2285,18,27,495,True,True,True,False
224023,Thể thao,64,169,2036,13,36,439,True,True,True,False
40901,Thể thao,71,139,2175,16,30,466,True,True,True,False
230272,Thể thao,60,192,495,13,43,80,True,True,True,False
255230,Xe,48,250,2367,12,57,543,True,True,True,False
153239,Bất động sản,71,187,3557,17,44,813,True,True,True,False
100381,Giáo dục,75,158,1704,17,34,368,True,True,True,False
204862,Pháp luật,64,117,2341,15,28,520,True,True,True,False
22295,Kinh doanh,47,172,1613,10,36,341,True,True,True,False
52813,Khoa học công nghệ,39,223,2155,10,49,450,True,True,True,False
11066,Giải trí,72,143,2093,16,30,445,True,True,True,False
117380,Sức khỏe,68,276,4430,13,59,960,True,True,True,False
169922,Giải trí,46,184,1921,11,41,424,True,True,True,False
8094,Giải trí,55,170,2752,14,39,599,True,True,True,False
157061,Giải trí,75,140,1650,18,30,366,True,True,True,False
121232,Thế giới,70,117,2310,14,25,485,True,True,True,False
14271,Giải trí,52,150,3873,13,35,831,True,True,True,False
193818,Kinh doanh,58,149,1742,12,33,361,True,True,True,False
241951,Thời sự,54,157,2354,13,35,534,True,True,True,False
48371,Xe,88,159,4642,20,32,1016,True,True,True,False
100409,Giáo dục,61,214,7445,13,47,1632,True,True,True,True
132482,Thời sự,59,137,2085,13,29,492,True,True,True,False
180893,Giáo dục,66,150,4463,17,35,992,True,True,True,False
113484,Kinh doanh,31,143,1620,6,29,356,True,True,True,False
88222,Giải trí,80,150,1667,16,30,366,True,True,True,False
253590,Xe,76,187,3607,17,45,761,True,True,True,False
76614,Du lịch,59,268,2923,12,57,601,True,True,True,False
189236,Kinh doanh,65,187,5033,13,38,1068,True,True,True,False
228947,Thể thao,73,131,2088,12,25,402,True,True,True,False
220804,Thể thao,55,141,1562,11,28,340,True,True,True,False
168642,Giải trí,74,198,5433,16,43,1221,True,True,True,False
174255,Giáo dục,76,149,2790,18,33,604,True,True,True,False
65416,Khoa học công nghệ,63,190,3335,15,45,731,True,True,True,False
10824,Giải trí,52,155,4098,12,35,919,True,True,True,False
260419,Đời sống,71,114,2042,17,26,444,True,True,True,False
119015,Thế giới,29,207,1502,7,39,325,True,True,True,False
66330,Đời sống,72,273,7800,17,63,1683,True,True,True,False
216960,Thế giới,69,173,2295,16,38,492,True,True,True,False
242423,Thời sự,68,156,1817,17,35,409,True,True,True,False
26011,Pháp luật,83,154,4191,17,31,881,True,True,True,False
42721,Thời sự,43,215,3659,10,44,827,True,True,True,False
33475,Thế giới,53,172,1950,13,37,427,True,True,True,False
61493,Khoa học công nghệ,69,170,5680,15,38,1250,True,True,True,False
137531,Thời sự,43,93,3799,10,20,823,True,True,True,False
263643,Đời sống,40,96,2084,10,20,475,True,True,True,False
116907,Sức khỏe,68,246,5634,17,57,1301,True,True,True,False
125286,Thể thao,74,134,2718,16,30,582,True,True,True,False
248756,Xe,78,197,4423,19,43,1007,True,True,True,False
77481,Du lịch,64,232,3605,15,54,767,True,True,True,False
58597,Khoa học công nghệ,53,174,2228,13,38,488,True,True,True,False
170191,Giải trí,51,96,2107,10,23,466,True,True,True,False
258128,Đời sống,80,127,3681,19,28,839,True,True,True,False
145471,Xe,78,207,2896,17,46,620,True,True,True,False
182868,Khoa học công nghệ,70,171,3708,17,38,817,True,True,True,False
116514,Sức khỏe,67,270,14668,17,64,3110,True,True,True,False
72679,Đời sống,65,207,2809,14,43,603,True,True,True,False
128349,Thể thao,89,157,2177,18,32,470,True,True,True,False
27302,Pháp luật,45,249,5313,11,58,1215,True,True,True,False
30223,Sức khỏe,91,139,2428,21,33,535,True,True,True,False
106521,Kinh doanh,83,188,3623,18,39,779,True,True,True,False
238380,Thời sự,60,233,2593,14,47,574,True,True,True,False
41838,Thể thao,56,110,1585,12,24,334,True,True,True,False
242428,Thời sự,57,183,1296,13,41,293,True,True,True,False
23763,Kinh doanh,58,138,2400,12,27,501,True,True,True,False
9691,Giải trí,91,175,5320,20,36,1119,True,True,True,False
191459,Kinh doanh,62,195,5395,13,38,1145,True,True,True,False
163961,Giải trí,67,152,1714,14,32,366,True,True,True,False
67661,Đời sống,70,145,4943,17,33,1108,True,True,True,False
156012,Du lịch,80,148,4697,19,34,1030,True,True,True,False
161947,Giải trí,76,248,7485,17,55,1653,True,True,True,False
60702,Khoa học công nghệ,38,119,2208,11,27,477,True,True,True,False
100210,Giáo dục,43,156,5127,10,34,1150,True,True,True,False
36359,Thể thao,62,151,1288,13,33,281,True,True,True,False
30955,Sức khỏe,40,183,3039,10,40,687,True,True,True,False
30177,Sức khỏe,67,195,3056,15,42,658,True,True,True,True
243508,Thời sự,74,210,1767,18,46,399,True,True,True,False
180578,Giáo dục,71,199,4330,16,43,936,True,True,True,False
30478,Sức khỏe,45,137,3019,12,31,672,True,True,True,False
46124,Thời sự,90,105,2243,19,23,495,True,True,True,False
169479,Giải trí,41,133,1040,9,28,227,True,True,True,False
92569,Giải trí,68,200,3363,15,38,703,True,True,True,False
9507,Giải trí,85,157,4350,20,36,944,True,True,True,False
36387,Thể thao,70,148,2406,16,34,553,True,True,True,False
245160,Thời sự,76,193,1155,18,43,262,True,True,True,False
65739,Đời sống,69,212,5936,15,48,1348,True,True,True,False
138695,Thời sự,78,253,2887,18,58,647,True,True,True,False
188952,Kinh doanh,53,222,2313,12,50,499,True,True,True,False
230188,Thể thao,44,136,1433,9,25,285,True,True,True,False
437,Bất động sản,79,168,3242,19,35,726,True,True,True,False
192086,Kinh doanh,65,166,1471,15,37,315,True,True,True,False
169108,Giải trí,57,85,1810,12,19,386,True,True,True,False
210723,Sức khỏe,45,220,4237,11,46,925,True,True,True,False
40361,Thể thao,60,143,2419,12,32,528,True,True,True,False
11323,Giải trí,55,149,4440,13,32,974,True,True,True,False
79616,Du lịch,82,238,3362,17,54,746,True,True,True,False
226512,Thể thao,53,116,1917,10,26,391,True,True,True,False
210872,Sức khỏe,64,153,1972,15,34,439,True,True,True,False
185788,Khoa học công nghệ,72,171,3998,17,39,883,True,True,True,False
150196,Bất động sản,74,180,2379,19,40,523,True,True,True,False
203132,Kinh doanh,45,148,5202,11,34,1127,True,True,True,False
30237,Sức khỏe,67,248,3051,15,57,681,True,True,True,False
4997,Giáo dục,70,144,3270,14,31,690,True,True,True,False
9373,Giải trí,42,157,2543,9,34,560,True,True,True,False
168561,Giải trí,73,121,3264,17,28,716,True,True,True,False
69653,Đời sống,75,201,4821,17,43,1040,True,True,True,False
245927,Thời sự,74,103,1214,15,21,266,True,True,True,False
180727,Giáo dục,76,135,3031,17,30,657,True,True,True,False
73865,Đời sống,70,172,3861,15,38,861,True,True,True,False
241728,Thời sự,60,204,2615,14,48,588,True,True,True,False
9572,Giải trí,55,145,2835,12,32,630,True,True,True,False
250118,Xe,70,154,2032,14,37,436,True,True,True,False
174001,Giáo dục,69,171,3193,15,39,691,True,True,True,False
247565,Xe,59,177,1894,12,37,398,True,True,True,False
218126,Thế giới,56,170,1164,13,37,239,True,True,True,False
260089,Đời sống,73,187,1953,16,44,428,True,True,True,False
210424,Sức khỏe,79,183,2203,18,40,474,True,True,True,False
231650,Thể thao,68,107,557,15,24,116,True,True,True,False
165048,Giải trí,57,166,2010,14,39,434,True,True,True,False
88000,Giải trí,60,129,2421,14,27,519,True,True,True,False
235731,Thể thao,60,169,1422,14,38,315,True,True,True,False
176279,Giáo dục,58,146,3333,13,33,696,True,True,True,False
252743,Xe,65,104,1668,15,24,365,True,True,True,False
199687,Kinh doanh,43,198,2438,9,42,502,True,True,True,False
71100,Đời sống,57,130,4394,14,30,987,True,True,True,False
254346,Xe,76,165,2309,16,36,494,True,True,True,False
181831,Khoa học công nghệ,70,138,1464,13,26,310,True,True,True,False
24789,Kinh doanh,74,180,2841,16,37,597,True,True,True,False
197645,Kinh doanh,64,196,1940,16,46,428,True,True,True,False
177479,Giáo dục,58,147,2601,13,33,568,True,True,True,False
230336,Thể thao,65,120,1815,14,26,369,True,True,True,False
121481,Thế giới,65,173,1680,13,36,366,True,True,True,False
24156,Kinh doanh,67,171,3631,16,38,798,True,True,True,False
239512,Thời sự,77,192,2904,19,45,628,True,True,True,False
23488,Kinh doanh,92,179,7375,18,36,1557,True,True,True,False
169144,Giải trí,61,165,2646,13,35,562,True,True,True,False
43282,Thời sự,82,238,7029,20,52,1593,True,True,True,True
219312,Thể thao,42,106,1170,10,23,241,True,True,True,False
28963,Sức khỏe,83,169,2424,20,38,535,True,True,True,False
98051,Giáo dục,61,190,4608,13,38,995,True,True,True,False
17950,Kinh doanh,83,193,2766,19,45,606,True,True,True,False
185052,Khoa học công nghệ,77,182,1034,16,38,216,True,True,True,False
185982,Khoa học công nghệ,71,228,3048,18,50,584,True,True,True,False
65948,Đời sống,84,196,3493,19,43,795,True,True,True,False
177379,Giáo dục,44,123,2894,10,28,626,True,True,True,False
164216,Giải trí,64,191,5976,15,43,1353,True,True,True,False
18120,Kinh doanh,57,182,7486,12,40,1585,True,True,True,False
86404,Giải trí,79,182,3246,16,38,706,True,True,True,False
218658,Thế giới,71,136,2131,16,31,460,True,True,True,False
59893,Khoa học công nghệ,49,137,1273,10,27,275,True,True,True,False
257644,Đời sống,65,149,2809,16,35,644,True,True,True,False
18038,Kinh doanh,61,175,4848,14,38,1015,True,True,True,False
20963,Kinh doanh,76,213,3657,19,47,796,True,True,True,False
130067,Thể thao,87,228,2110,16,48,460,True,True,True,False
151325,Bất động sản,76,198,5188,17,42,1136,True,True,True,False
223556,Thể thao,55,112,1290,13,27,292,True,True,True,False
121429,Thế giới,80,158,5628,16,32,1190,True,True,True,False
74944,Du lịch,32,183,2977,8,40,640,True,True,True,False
112026,Kinh doanh,63,98,1894,14,22,412,True,True,True,False
99608,Giáo dục,77,190,4065,16,41,857,True,True,True,False
164418,Giải trí,68,125,1332,15,27,285,True,True,True,False
201272,Kinh doanh,57,228,5143,11,49,1098,True,True,True,False
9827,Giải trí,85,184,5035,16,35,1057,True,True,True,False
46852,Thời sự,55,187,1118,13,37,244,True,True,True,False
82514,Giải trí,49,108,2271,10,24,492,True,True,True,False
163683,Giải trí,70,193,3099,15,43,669,True,True,True,False
30722,Sức khỏe,58,233,2883,14,55,645,True,True,True,False
189227,Kinh doanh,78,166,4351,15,34,944,True,True,True,False
118760,Thế giới,49,139,2015,10,32,456,True,True,True,False
234520,Thể thao,58,128,606,13,24,87,True,True,True,False
77321,Du lịch,51,121,1783,12,27,392,True,True,True,False
164234,Giải trí,71,142,7085,16,31,1568,True,True,True,False
20967,Kinh doanh,60,248,6215,12,51,1333,True,True,True,False
21216,Kinh doanh,91,171,3562,19,39,779,True,True,True,False
215312,Thế giới,43,167,4975,10,36,1087,True,True,True,False
38602,Thể thao,57,163,2825,12,36,619,True,True,True,False
38437,Thể thao,48,132,2469,11,28,526,True,True,True,False
105700,Kinh doanh,68,123,3508,17,28,793,True,True,True,False
50718,Xe,59,145,3220,14,31,714,True,True,True,False
211528,Sức khỏe,50,147,1936,12,32,432,True,True,True,False
262208,Đời sống,72,153,2855,17,35,625,True,True,True,False
243732,Thời sự,45,160,3653,11,36,802,True,True,True,False
198664,Kinh doanh,62,221,2879,13,47,615,True,True,True,False
129954,Thể thao,76,205,2056,17,45,457,True,True,True,False
161222,Giải trí,62,216,3380,13,46,714,True,True,True,False
178837,Giáo dục,73,111,2479,18,26,560,True,True,True,False
93239,Giải trí,60,132,1794,12,27,387,True,True,True,False
49273,Xe,52,105,1743,13,25,390,True,True,True,False
98610,Giáo dục,49,206,4529,10,44,993,True,True,True,False
132267,Thời sự,64,189,2873,16,42,638,True,True,True,False
131716,Thể thao,56,139,1828,14,30,402,True,True,True,False
236415,Thể thao,65,125,1162,13,27,233,True,True,True,False
5803,Giáo dục,82,136,4401,18,30,965,True,True,True,False
87527,Giải trí,63,189,3755,14,37,751,True,True,True,False
115922,Sức khỏe,72,343,9514,17,79,2114,True,True,True,False
160740,Giải trí,78,205,4210,18,44,926,True,True,True,False
19644,Kinh doanh,56,100,3582,13,24,805,True,True,True,False
194990,Kinh doanh,64,214,1455,14,48,319,True,True,True,False
264762,Đời sống,61,166,3376,15,40,778,True,True,True,True
128477,Thể thao,68,136,3927,15,30,854,True,True,True,False
204870,Pháp luật,58,173,2978,14,36,647,True,True,True,False
256871,Đời sống,61,149,2296,14,34,508,True,True,True,False
236358,Thể thao,65,152,1077,15,29,230,True,True,True,False
174662,Giáo dục,57,161,1561,12,36,346,True,True,True,False
108666,Kinh doanh,29,211,7267,7,49,1652,True,True,True,False
212798,Sức khỏe,63,118,3239,15,26,718,True,True,True,False
178542,Giáo dục,50,120,2347,13,28,525,True,True,True,False
185232,Khoa học công nghệ,66,186,2621,16,43,557,True,True,True,False
212336,Sức khỏe,56,118,2259,13,26,490,True,True,True,False
46631,Thời sự,66,197,1514,17,43,342,True,True,True,False
241085,Thời sự,78,235,2930,17,53,640,True,True,True,False
80191,Giải trí,58,100,3065,13,22,667,True,True,True,False
56986,Khoa học công nghệ,55,154,2326,12,34,504,True,True,True,False
155347,Du lịch,65,163,2536,15,36,562,True,True,True,False
175904,Giáo dục,75,136,3715,17,30,784,True,True,True,False
216888,Thế giới,72,122,1033,16,25,213,True,True,True,False
55262,Khoa học công nghệ,55,72,2806,12,16,604,True,True,True,False
139545,Thời sự,74,201,4043,17,43,889,True,True,True,False
263364,Đời sống,63,197,3636,14,42,801,True,True,True,False
176782,Giáo dục,74,164,3535,15,33,751,True,True,True,False
222579,Thể thao,56,114,3252,14,27,692,True,True,True,False
104678,Kinh doanh,70,102,3454,17,22,771,True,True,True,False
177129,Giáo dục,40,208,1978,10,44,422,True,True,True,False
264789,Đời sống,62,154,3030,14,34,704,True,True,True,False
203264,Kinh doanh,80,154,2927,18,33,653,True,True,True,False
109650,Kinh doanh,55,262,6380,12,57,1419,True,True,True,False
53080,Khoa học công nghệ,38,182,2382,7,42,515,True,True,True,False
190334,Kinh doanh,68,139,2233,14,29,464,True,True,True,False
207732,Sức khỏe,54,115,2178,14,26,476,True,True,True,False
36843,Thể thao,45,134,2149,9,28,456,True,True,True,False
171398,Giải trí,72,182,4977,17,42,1080,True,True,True,False
246770,Thời sự,70,170,1172,16,38,256,True,True,True,False
84049,Giải trí,69,222,3223,16,49,722,True,True,True,False
54006,Khoa học công nghệ,58,185,1594,11,37,347,True,True,True,False
33939,Thế giới,45,173,4302,10,37,919,True,True,True,False
142000,Thời sự,59,239,6945,12,49,1497,True,True,True,True
102655,Giáo dục,72,138,2621,15,30,582,True,True,True,False
201244,Kinh doanh,56,181,3224,12,39,693,True,True,True,False
246314,Thời sự,67,226,1163,17,50,260,True,True,True,False
184305,Khoa học công nghệ,62,185,4956,13,38,1053,True,True,True,False
220642,Thể thao,72,145,1278,15,31,279,True,True,True,False
17909,Kinh doanh,79,165,2832,17,39,613,True,True,True,False
41912,Thể thao,74,118,1313,15,25,279,True,True,True,False
16768,Giải trí,55,158,3598,14,35,780,True,True,True,False
78478,Du lịch,54,196,4593,11,44,985,True,True,True,False
179842,Giáo dục,59,99,923,12,20,195,True,True,True,False
136527,Thời sự,72,248,3750,18,55,843,True,True,True,False
37368,Thể thao,50,148,1782,10,31,318,True,True,True,False
49914,Xe,74,131,2094,17,29,460,True,True,True,False
253297,Xe,77,192,3718,15,42,778,True,True,True,False
118956,Thế giới,37,94,1693,8,19,374,True,True,True,False
130633,Thể thao,73,191,2527,17,40,563,True,True,True,False
218,Bất động sản,73,196,3370,17,41,750,True,True,True,False
54329,Khoa học công nghệ,46,170,2152,10,37,470,True,True,True,False
265056,Đời sống,52,110,4670,12,26,1072,True,True,True,False
266,Bất động sản,76,164,2720,18,39,615,True,True,True,False
210854,Sức khỏe,50,154,3337,11,34,714,True,True,True,False
93281,Giải trí,45,118,2743,11,26,615,True,True,True,False
12456,Giải trí,78,147,3871,15,29,827,True,True,True,False
218745,Thế giới,62,154,1718,14,33,360,True,True,True,False
260461,Đời sống,64,107,1761,14,24,396,True,True,True,False
63918,Khoa học công nghệ,45,172,1936,10,33,412,True,True,True,False
149730,Bất động sản,75,174,4501,14,36,994,True,True,True,False
227775,Thể thao,47,116,1204,10,25,246,True,True,True,False
11554,Giải trí,56,150,2409,14,35,516,True,True,True,False
78760,Du lịch,69,162,2914,16,35,624,True,True,True,False
